"SampleName","SampleType","Position","MethodName","MethodPath","SamplePath","DataName","Type","Dilution","Volume","Size","QuantWeight","TotalWeight","Date","Q.P.Etizolam","PA","Q.P.IS","I.S.PA","File","ratio","ValuesPositive","CorrectedConcentration","ConcentrationMg","SampleTotal","EtizolamPercentage","TotalEtizolam"
"150ug/mL Etizolam","Cal",15,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\21Oct",211019014,"Cal",NA,NA,NA,NA,NA,"211019",NA,6855435.871,NA,3192202.391,"211019014.csv",2.147556775,156.2663473,NA,NA,NA,NA,NA
"200ug/mL Etizolam","Cal",16,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\21Oct",211019015,"Cal",NA,NA,NA,NA,NA,"211019",NA,9906303.293,NA,3197712.899,"211019015.csv",3.097933931,203.4039169,NA,NA,NA,NA,NA
"250ug/mL Etizolam","Cal",17,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\21Oct",211019016,"Cal",NA,NA,NA,NA,NA,"211019",NA,14121637.07,NA,3414040.733,"211019016.csv",4.136341121,250.4904635,NA,NA,NA,NA,NA
"MeOH Blk","Blank",10,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\21Oct",211019017,"Blank",NA,NA,NA,NA,NA,"211019",NA,39464.50555,NA,2771957.851,"211019017.csv",0.014237051,28.08113296,NA,NA,NA,NA,NA
"40ug/mL Check std","Check Standard",18,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\21Oct",211019018,"Sample",NA,NA,NA,NA,NA,"211019",NA,765569.5744,NA,3020197.537,"211019018.csv",0.253483279,44.69219764,NA,NA,NA,NA,NA
"125ug/mL Check Std","Check Standard",19,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\21Oct",211019019,"Sample",NA,NA,NA,NA,NA,"211019",NA,5592084.967,NA,3277508.342,"211019019.csv",1.706200072,132.7183921,NA,NA,NA,NA,NA
"MeOH Blk","Blank",10,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\21Oct",211019020,"Blank",NA,NA,NA,NA,NA,"211019",NA,21703.6988,NA,2757031.039,"211019020.csv",0.007872127,27.62844526,NA,NA,NA,NA,NA
"FL21/0618 Dilution","Paper",20,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\21Oct",211019021,"Sample",2,2.5,10,NA,NA,"211019",NA,6968723.118,NA,3072926.333,"211019021.csv",2.267780728,162.4825708,324.9651417,0.324965142,0.812412854,NA,NA
"MeOH Blk","Blank",10,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\21Oct",211019022,"Blank",NA,NA,NA,NA,NA,"211019",NA,20696.95276,NA,2733581.452,"211019022.csv",0.007571369,27.60704016,NA,NA,NA,NA,NA
"FL21/0626 Dilution","Paper",21,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\21Oct",211019023,"Sample",10,2.5,10,NA,NA,"211019",NA,840384.0597,NA,2897848.311,"211019023.csv",0.290002778,47.16209443,471.6209443,0.471620944,1.179052361,NA,NA
"MeOH Blk","Blank",10,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\21Oct",211019024,"Blank",NA,NA,NA,NA,NA,"211019",NA,7099.734679,NA,2655896.052,"211019024.csv",0.002673197,27.25825081,NA,NA,NA,NA,NA
"FL21/0536 Dilution","Paper",22,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\21Oct",211019025,"Sample",10,2.5,10,NA,NA,"211019",NA,1314854.575,NA,3146630.064,"211019025.csv",0.417861187,55.68232604,556.8232604,0.55682326,1.392058151,NA,NA
"MeOH Blk","Blank",10,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\21Oct",211019026,"Blank",NA,NA,NA,NA,NA,"211019",NA,9262.213356,NA,2600445.433,"211019026.csv",0.00356178,27.32155086,NA,NA,NA,NA,NA
"FL21/0674-1 Dilution","Card",23,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\21Oct",211019027,"Sample",2,2.5,10,NA,NA,"211019",NA,10906970.2,NA,3001454.657,"211019027.csv",3.633894709,228.2101149,456.4202298,0.45642023,1.141050574,NA,NA
"MeOH Blk","Blank",10,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\21Oct",211019028,"Blank",NA,NA,NA,NA,NA,"211019",NA,19592.10913,NA,2833980.088,"211019028.csv",0.006913284,27.56019943,NA,NA,NA,NA,NA
"FL21/0738-2","Blotter",24,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\21Oct",211019029,"Sample",10,2.5,8,NA,NA,"211019",NA,601277.918,NA,3134002.544,"211019029.csv",0.191856232,40.486099,404.86099,0.40486099,1.012152475,NA,NA
"MeOH Blk","Blank",10,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\21Oct",211019030,"Blank",NA,NA,NA,NA,NA,"211019",NA,5813.6629,NA,2665971.179,"211019030.csv",0.002180692,27.22316121,NA,NA,NA,NA,NA
"FL21/0738-1","Blotter",25,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\21Oct",211019031,"Sample",10,2.5,8,NA,NA,"211019",NA,493331.9671,NA,2978758.902,"211019031.csv",0.165616615,38.68035001,386.8035001,0.3868035,0.96700875,NA,NA
"MeOH Blk","Blank",10,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\21Oct",211019032,"Blank",NA,NA,NA,NA,NA,"211019",NA,6522.095859,NA,2631207.677,"211019032.csv",0.002478746,27.24439712,NA,NA,NA,NA,NA
"FL21/0755","Paper",26,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\21Oct",211019033,"Sample",1,2.5,10,NA,NA,"211019",NA,1039495.331,NA,2892735.716,"211019033.csv",0.359346803,51.80712126,51.80712126,0.051807121,0.129517803,NA,NA
"MeOH Blk","Blank",10,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\21Oct",211019034,"Blank",NA,NA,NA,NA,NA,"211019",NA,5082.158607,NA,2394660.326,"211019034.csv",0.002122288,27.21899982,NA,NA,NA,NA,NA
"FL21/0752-2","Card",27,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\21Oct",211019035,"Sample",1,2.5,10,NA,NA,"211019",NA,1377459.75,NA,3018283.737,"211019035.csv",0.456371856,58.21122427,58.21122427,0.058211224,0.145528061,NA,NA
"MeOH Blk","Blank",10,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\21Oct",211019036,"Blank",NA,NA,NA,NA,NA,"211019",NA,3559.768669,NA,2565274.318,"211019036.csv",0.001387676,27.16665361,NA,NA,NA,NA,NA
"FL21/0752-1","Card",28,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\21Oct",211019037,"Sample",1,2.5,1,NA,NA,"211019",NA,16233814.6,NA,3132369.345,"211019037.csv",5.182599115,294.3074823,294.3074823,0.294307482,0.735768706,NA,NA
"MeOH Blk","Blank",10,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\21Oct",211019038,"Blank",NA,NA,NA,NA,NA,"211019",NA,14920.08734,NA,2729231.561,"211019038.csv",0.005466772,27.4572185,NA,NA,NA,NA,NA
"FL21/0754","Card",29,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\21Oct",211019039,"Sample",1,2.5,10,NA,NA,"211019",NA,18602297.66,NA,3315084.055,"211019039.csv",5.611410556,311.3913519,311.3913519,0.311391352,0.77847838,NA,NA
"MeOH Blk","Blank",10,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\21Oct",211019040,"Blank",NA,NA,NA,NA,NA,"211019",NA,18980.04397,NA,2769460.606,"211019040.csv",0.006853336,27.55593218,NA,NA,NA,NA,NA
"FL21/0736","Card",30,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\21Oct",211019041,"Sample",1,2.5,10,NA,NA,"211019",NA,17526661.93,NA,3317671.505,"211019041.csv",5.282820167,298.3424005,298.3424005,0.298342401,0.745856001,NA,NA
"MeOH Blk","Blank",10,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\21Oct",211019042,"Blank",NA,NA,NA,NA,NA,"211019",NA,18569.86504,NA,2823477.339,"211019042.csv",0.006576948,27.53625754,NA,NA,NA,NA,NA
"FL21/0720","Paper",31,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\21Oct",211019043,"Sample",1,2.5,10,NA,NA,"211019",NA,4801056.96,NA,3140829.742,"211019043.csv",1.528595102,122.8912723,122.8912723,0.122891272,0.307228181,NA,NA
"MeOH Blk","Blank",10,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\21Oct",211019044,"Blank",NA,NA,NA,NA,NA,"211019",NA,7019.634201,NA,2664789.843,"211019044.csv",0.002634217,27.25547367,NA,NA,NA,NA,NA
"FL21/0737","Card",32,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\21Oct",211019045,"Sample",1,2.5,10,NA,NA,"211019",NA,5378242.553,NA,3265901.287,"211019045.csv",1.646786623,129.4547584,129.4547584,0.129454758,0.323636896,NA,NA
"MeOH Blk","Blank",6,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\21Oct",211014001,"Blank",NA,NA,NA,NA,NA,"211014",NA,34120.79426,NA,3704482.279,"211014001.csv",0.009210678,16.62371692,NA,NA,NA,NA,NA
"25 ug/mL Etizolam","Cal",7,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\21Oct",211014002,"Cal",NA,NA,NA,NA,NA,"211014",NA,646493.6639,NA,3435529.595,"211014002.csv",0.18817875,28.63099412,NA,NA,NA,NA,NA
"50ug/mL Etizolam","Cal",8,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\21Oct",211014003,"Cal",NA,NA,NA,NA,NA,"211014",NA,1635130.581,NA,3260934.47,"211014003.csv",0.501430064,48.86831135,NA,NA,NA,NA,NA
"75ug/mL Etizolam","Cal",9,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\21Oct",211014004,"Cal",NA,NA,NA,NA,NA,"211014",NA,2759853.338,NA,3188719.998,"211014004.csv",0.865505074,71.28923845,NA,NA,NA,NA,NA
"100ug/mL Etizolam","Cal",10,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\21Oct",211014005,"Cal",NA,NA,NA,NA,NA,"211014",NA,4433108.878,NA,3386133.708,"211014005.csv",1.309194869,97.23736223,NA,NA,NA,NA,NA
"150ug/mL Etizolam","Cal",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\21Oct",211014006,"Cal",NA,NA,NA,NA,NA,"211014",NA,9365409.799,NA,3935607.206,"211014006.csv",2.3796607,154.8323015,NA,NA,NA,NA,NA
"250ug/mL Etiolam","Cal",13,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\21Oct",211014008,"Cal",NA,NA,NA,NA,NA,"211014",NA,13762859.29,NA,3137340.936,"211014008.csv",4.386791099,249.1109644,NA,NA,NA,NA,NA
"MeOH Blk","Blank",6,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\21Oct",211014009,"Blank",NA,NA,NA,NA,NA,"211014",NA,27491.46061,NA,2911130.963,"211014009.csv",0.009443567,16.63956884,NA,NA,NA,NA,NA
"40ug/mL Etizolam Check Standard","Sample",7,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\21Oct",211014010,"Check Standard",NA,NA,NA,NA,NA,"211014",NA,949924.3163,NA,2884848.446,"211014010.csv",0.329280492,37.86357673,NA,NA,NA,NA,NA
"125ug/mL Etizolam Check Standard","Sample",8,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\21Oct",211014011,"Check Standard",NA,NA,NA,NA,NA,"211014",NA,5850063.181,NA,3053309.937,"211014011.csv",1.915974238,130.6580049,NA,NA,NA,NA,NA
"MEOH BLK","Blank",6,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\21Oct",211014030,"Blank",NA,NA,NA,NA,NA,"211014",NA,17264.86072,NA,3346884.132,"211014030.csv",0.005158488,16.34780123,NA,NA,NA,NA,NA
"FL21/0674-1","Card",23,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\21Oct",211014031,"Sample",1,2.5,10,NA,NA,"211014",NA,29260361.11,NA,3433097.09,"211014031.csv",8.523021735,409.3126986,409.3126986,0.409312699,1.023281747,NA,NA
"MEOH BLK","Blank",6,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\21Oct",211014032,"Blank",NA,NA,NA,NA,NA,"211014",NA,21615.19378,NA,3336764.587,"211014032.csv",0.00647789,16.43766026,NA,NA,NA,NA,NA
"FL21/0522-2","Blotter",24,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\21Oct",211014033,"Sample",10,2.5,8,NA,NA,"211014",NA,2785641,NA,3264626.061,"211014033.csv",0.853280268,70.5538748,705.538748,0.705538748,1.76384687,NA,NA
"MEOH BLK","Blank",6,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\21Oct",211014034,"Blank",NA,NA,NA,NA,NA,"211014",NA,3883.374646,NA,3048866.359,"211014034.csv",0.001273711,16.08311141,NA,NA,NA,NA,NA
"FL21/0682","Paper",25,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\21Oct",211014035,"Sample",1,2.5,10,NA,NA,"211014",NA,6208287.649,NA,3167158.699,"211014035.csv",1.960207315,133.0117569,133.0117569,0.133011757,0.332529392,NA,NA
"MEOH BLK","Blank",6,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\21Oct",211014036,"Blank",NA,NA,NA,NA,NA,"211014",NA,5863.548826,NA,3050168.808,"211014036.csv",0.001922369,16.12731961,NA,NA,NA,NA,NA
"FL21/0706","Card",26,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\21Oct",211014037,"Sample",1,2.5,10,NA,NA,"211014",NA,11965090.81,NA,3278205.425,"211014037.csv",3.649890491,216.1862629,216.1862629,0.216186263,0.540465657,NA,NA
"MEOH BLK","Blank",6,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\21Oct",211014038,"Blank",NA,NA,NA,NA,NA,"211014",NA,5412.29921,NA,3015358.956,"211014038.csv",0.00179491,16.11863328,NA,NA,NA,NA,NA
"FL21/0599","Paper",27,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\21Oct",211014039,"Sample",1,2.5,10,NA,NA,"211014",NA,8989485.454,NA,3033662.083,"211014039.csv",2.96324548,183.826939,183.826939,0.183826939,0.459567347,NA,NA
"MEOH BLK","Blank",6,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\21Oct",211014040,"Blank",NA,NA,NA,NA,NA,"211014",NA,5571.305338,NA,2916885.451,"211014040.csv",0.001910019,16.12647796,NA,NA,NA,NA,NA
"FL21/0626","Paper",28,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\21Oct",211014041,"Sample",1,2.5,10,NA,NA,"211014",NA,31218261.63,NA,2932792.922,"211014041.csv",10.64455025,480.1911349,480.1911349,0.480191135,1.200477837,NA,NA
"MEOH BLK","Blank",6,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\21Oct",211014042,"Blank",NA,NA,NA,NA,NA,"211014",NA,18114.27743,NA,3017958.084,"211014042.csv",0.006002163,16.40526274,NA,NA,NA,NA,NA
"FL21/0536","Paper",29,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\21Oct",211014043,"Sample",1,2.5,10,NA,NA,"211014",NA,45174397.32,NA,3021241.085,"211014043.csv",14.952265,608.843314,608.843314,0.608843314,1.522108285,NA,NA
"MEOH BLK","Blank",6,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\21Oct",211014044,"Blank",NA,NA,NA,NA,NA,"211014",NA,22887.04423,NA,3048269.8,"211014044.csv",0.007508208,16.50781736,NA,NA,NA,NA,NA
"FL21/0618","Paper",30,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\21Oct",211014045,"Sample",1,2.5,10,NA,NA,"211014",NA,18346111.31,NA,3084927.888,"211014045.csv",5.94701464,313.7999678,313.7999678,0.313799968,0.78449992,NA,NA
"MEOH BLK","Blank",6,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\21Oct",211014046,"Blank",NA,NA,NA,NA,NA,"211014",NA,11504.51376,NA,3006651.922,"211014046.csv",0.003826354,16.25705523,NA,NA,NA,NA,NA
"FL21/0522-1","Blotter",31,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\21Oct",211014047,"Sample",10,2.5,8,NA,NA,"211014",NA,1340131.79,NA,3135972.195,"211014047.csv",0.427341732,44.16590383,441.6590383,0.441659038,1.104147596,NA,NA
"MEOH BLK","Blank",6,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\21Oct",211014048,"Blank",NA,NA,NA,NA,NA,"211014",NA,5392.346881,NA,2854567.51,"211014048.csv",0.001889024,16.12504719,NA,NA,NA,NA,NA
"FL21/0653","Paper",32,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\21Oct",211014049,"Sample",1,2.5,10,NA,NA,"211014",NA,-41.76951686,NA,2732614.762,"211014049.csv",-1.53e-05,15.99524788,15.99524788,0.015995248,0.03998812,NA,NA
"MEOH BLK","Blank",6,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\21Oct",211014050,"Blank",NA,NA,NA,NA,NA,"211014",NA,29.17942377,NA,2667826.471,"211014050.csv",1.09e-05,15.99703554,NA,NA,NA,NA,NA
"FL21/0694","Sample",33,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\21Oct",211014051,"Sample",1,2.5,10,NA,NA,"211014",NA,109.9832088,NA,2569338.539,"211014051.csv",4.28e-05,15.99920805,15.99920805,0.015999208,0.03999802,NA,NA
"MEOH BLK","Blank",6,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\21Oct",211014052,"Blank",NA,NA,NA,NA,NA,"211014",NA,1076.237463,NA,2659385.684,"211014052.csv",0.000404694,16.02387754,NA,NA,NA,NA,NA
"FL21/0589","Powder",34,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\21Oct",211014053,"Sample",1,1,NA,10.3,837.8,"211014",NA,840638.0953,NA,3207127.939,"211014053.csv",0.262115547,33.49358167,33.49358167,0.033493582,0.033493582,0.325180405,2.724361429
"MEOH BLK","Blank",6,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\21Oct",211014054,"Blank",NA,NA,NA,NA,NA,"211014",NA,1676.67036,NA,2990091.272,"211014054.csv",0.000560742,16.03451471,NA,NA,NA,NA,NA
"FL21/0604","Powder",35,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\21Oct",211014055,"Sample",1,1,NA,10.2,1568.6,"211014",NA,2224122.799,NA,3590835.494,"211014055.csv",0.619388664,56.25431018,56.25431018,0.05625431,0.05625431,0.551512845,8.651030486
NA,NA,NA,NA,NA,NA,211014007,NA,NA,NA,NA,NA,NA,NA,NA,15613.41418,NA,531.0705911,"211014007.csv",29.39988477,953.5784239,NA,NA,NA,NA,NA
"MEOH + Bupivacaine BLK","Blank",23,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210917045,"Blank",NA,NA,NA,NA,NA,"210917",NA,19660.52386,NA,4966303.692,"210917045.csv",0.003958784,18.64915814,NA,NA,NA,NA,NA
"25ug/mL Etizolam","Cal",24,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210917046,"Cal",NA,NA,NA,NA,NA,"210917",NA,688497.1607,NA,4267973.544,"210917046.csv",0.161317111,28.85131639,NA,NA,NA,NA,NA
"50ug/mL Etizolam","Cal",25,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210917047,"Cal",NA,NA,NA,NA,NA,"210917",NA,1893953.422,NA,4204944.663,"210917047.csv",0.450411022,46.99826798,NA,NA,NA,NA,NA
"75ug/mL Etizolam","Cal",26,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210917048,"Cal",NA,NA,NA,NA,NA,"210917",NA,3863226.567,NA,4063513.146,"210917048.csv",0.95071098,76.79982539,NA,NA,NA,NA,NA
"100ug/mL Etizolam","Cal",27,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210917049,"Cal",NA,NA,NA,NA,NA,"210917",NA,5346073.301,NA,4237991.364,"210917049.csv",1.261463944,94.42089194,NA,NA,NA,NA,NA
"150ug/mL Etizolam","Cal",28,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210917050,"Cal",NA,NA,NA,NA,NA,"210917",NA,10890661.64,NA,4729317.157,"210917050.csv",2.302797904,149.4210539,NA,NA,NA,NA,NA
"200ug/mL Etizolam","Cal",29,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210917051,"Cal",NA,NA,NA,NA,NA,"210917",NA,14083212.32,NA,4025290.449,"210917051.csv",3.49868227,206.5387314,NA,NA,NA,NA,NA
"250ug/mL Etizolam","Cal",30,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210917052,"Cal",NA,NA,NA,NA,NA,"210917",NA,18746780,NA,4246932.591,"210917052.csv",4.414192973,246.9059186,NA,NA,NA,NA,NA
"MEOH + Bupivacaine BLK","Blank",23,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210917053,"Blank",NA,NA,NA,NA,NA,"210917",NA,38827.18451,NA,4438577.217,"210917053.csv",0.008747665,18.96323889,NA,NA,NA,NA,NA
"40ug/mL Check Std","Check Standard",31,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210917054,"Sample",NA,NA,NA,NA,NA,"210917",NA,1258334.103,NA,4710426.762,"210917054.csv",0.267138025,35.5800869,NA,NA,NA,NA,NA
"MEOH + Bupivacaine Blk","Blank",23,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210917055,"Blank",NA,NA,NA,NA,NA,"210917",NA,27845.00626,NA,4218009.896,"210917055.csv",0.006601456,18.82250749,NA,NA,NA,NA,NA
