"SampleName","SampleType","Position","MethodName","MethodPath","SamplePath","DataName","Type","Dilution","Volume","Size","QuantWeight","TotalWeight","Date","Q.P.Etizolam","PA","Q.P.IS","I.S.PA","File","ratio","ValuesPositive","CorrectedConcentration","ConcentrationMg","SampleTotal","EtizolamPercentage","TotalEtizolam"
"250ug/mL Etizolam","Cal",18,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100906012,"Cal",NA,NA,NA,NA,NA,210090,NA,19382071.52,NA,3850371.492,"2100906012.csv",5.03381857,247.1275362,NA,NA,NA,NA,NA
"40ug/mL check std CM","Check Standard",29,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100906013,"Sample",NA,NA,NA,NA,NA,210090,NA,654235.5109,NA,3946592.964,"2100906013.csv",0.165772229,29.16110039,NA,NA,NA,NA,NA
"40ug/mL check std VM","Check Standard",30,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100906014,"Sample",NA,NA,NA,NA,NA,210090,NA,1586577.128,NA,3767792.651,"2100906014.csv",0.421089289,42.33793825,NA,NA,NA,NA,NA
"125ug/mL check std","Check Standard",31,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100906015,"Sample",NA,NA,NA,NA,NA,210090,NA,8464066.055,NA,3597625.544,"2100906015.csv",2.35268122,134.7531199,NA,NA,NA,NA,NA
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100906016,"Blank",NA,NA,NA,NA,NA,210090,NA,35495.92551,NA,3636009.736,"2100906016.csv",0.00976233,20.97921606,NA,NA,NA,NA,NA
"FL21/0088","Blotter",19,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100906017,"Sample",10,2.5,8,NA,NA,210090,NA,3155601.587,NA,3534803.88,"2100906017.csv",0.892723244,66.02782996,660.2782996,0.6602783,1.650695749,NA,NA
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100906018,"Blank",NA,NA,NA,NA,NA,210090,NA,26775.40637,NA,3533319.345,"2100906018.csv",0.007577975,20.86393386,NA,NA,NA,NA,NA
"FL21/0064","Blotter",20,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100906019,"Sample",10,2.5,8,NA,NA,210090,NA,1960321.868,NA,3416082.236,"2100906019.csv",0.573850901,50.1007567,501.007567,0.501007567,1.252518918,NA,NA
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100906020,"Blank",NA,NA,NA,NA,NA,210090,NA,23442.41969,NA,3315220.084,"2100906020.csv",0.00707115,20.83718261,NA,NA,NA,NA,NA
"FL21/0037 Dilution","Powder",21,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100906021,"Sample",100,1,NA,5.4,48.5,210090,NA,1964058.582,NA,3684008.972,"2100906021.csv",0.533130781,48.0401244,4804.01244,4.80401244,4.80401244,88.96319333,43.14714876
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100906022,"Blank",NA,NA,NA,NA,NA,210090,NA,20099.2589,NA,3314400.885,"2100906022.csv",0.006064221,20.78403157,NA,NA,NA,NA,NA
"FL21/0071","Blotter",22,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100906023,"Sample",10,2.5,8,NA,NA,210090,NA,1266980.084,NA,3442036.186,"2100906023.csv",0.368090286,39.62384206,396.2384206,0.396238421,0.990596051,NA,NA
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100906024,"Blank",NA,NA,NA,NA,NA,210090,NA,17808.85077,NA,3509970.958,"2100906024.csv",0.005073789,20.73174715,NA,NA,NA,NA,NA
"FL21/0089","Blotter",23,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100906025,"Sample",10,2.5,8,NA,NA,210090,NA,3927396.859,NA,3555804.092,"2100906025.csv",1.104503161,76.40882417,764.0882417,0.764088242,1.910220604,NA,NA
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100906026,"Blank",NA,NA,NA,NA,NA,210090,NA,18291.83826,NA,3622434.577,"2100906026.csv",0.005049598,20.73047008,NA,NA,NA,NA,NA
"FL21/0087","Card",24,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100906027,"Sample",1,2.5,10,NA,NA,210090,NA,32324097.38,NA,3676543.392,"2100906027.csv",8.791980383,383.9935933,383.9935933,0.383993593,0.959983983,NA,NA
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100906028,"Blank",NA,NA,NA,NA,NA,210090,NA,34450.42296,NA,3722701.767,"2100906028.csv",0.009254145,20.95239777,NA,NA,NA,NA,NA
"FL21/0045","Paper",25,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100906029,"Sample",1,2.5,7,NA,NA,210090,NA,767923.4631,NA,3700889.788,"2100906029.csv",0.207496982,31.332314,31.332314,0.031332314,0.078330785,NA,NA
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100906030,"Blank",NA,NA,NA,NA,NA,210090,NA,27976.6634,NA,3462689.513,"2100906030.csv",0.008079461,20.89040221,NA,NA,NA,NA,NA
"FL21/0077-2","Card",26,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100906031,"Sample",1,2.5,10,NA,NA,210090,NA,28227929.93,NA,3762163.286,"2100906031.csv",7.503111319,339.2237963,339.2237963,0.339223796,0.848059491,NA,NA
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100906032,"Blank",NA,NA,NA,NA,NA,210090,NA,44071.61271,NA,3791862.446,"2100906032.csv",0.011622682,21.07738268,NA,NA,NA,NA,NA
"FL20/0366 Dilution","Powder",27,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100906033,"Sample",100,1,NA,10.2,457.5,210090,NA,4771075.321,NA,4072811.934,"2100906033.csv",1.171445036,79.6588077,7965.88077,7.96588077,7.96588077,78.09687029,357.2931816
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100906034,"Blank",NA,NA,NA,NA,NA,210090,NA,36144.3902,NA,3583132.384,"2100906034.csv",0.010087372,20.99636889,NA,NA,NA,NA,NA
"FL21/0070","Card",28,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100906035,"Sample",1,2.5,10,NA,NA,210090,NA,9745065.119,NA,3857355.384,"2100906035.csv",2.526359163,142.5245671,142.5245671,0.142524567,0.356311418,NA,NA
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland",2100901001,"Blank",NA,NA,NA,NA,NA,210090,NA,14662.37754,NA,3904108.879,"2100901001.csv",0.003755627,19.17783266,NA,NA,NA,NA,NA
"FL21/0071 Dilution Method Development","Sample",12,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland",2100901002,"Sample",100,2.5,8,NA,NA,210090,NA,65283.34791,NA,3567317.278,"2100901002.csv",0.018300404,19.83270221,1983.270221,1.983270221,4.958175553,NA,NA
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland",2100901003,"Blank",NA,NA,NA,NA,NA,210090,NA,32843.88145,NA,3627188.688,"2100901003.csv",0.009054914,19.41642825,NA,NA,NA,NA,NA
"FL21/0071 Dilution Method Development","Sample",13,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland",2100901004,"Sample",10,2.5,8,NA,NA,210090,NA,1351190.157,NA,3187773.025,"2100901004.csv",0.423866488,38.09830394,380.9830394,0.380983039,0.952457599,NA,NA
"MEOH + BUPIVACAINE BLK","Blank",15,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100901005,"Blank",NA,NA,NA,NA,NA,210090,NA,12389.59532,NA,3751548.686,"2100901005.csv",0.003302528,19.15743237,NA,NA,NA,NA,NA
"25ug/mL Etizolam","Cal",16,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100901006,"Cal",NA,NA,NA,NA,NA,210090,NA,707383.9905,NA,3246896.492,"2100901006.csv",0.217864657,28.81927265,NA,NA,NA,NA,NA
"50ug/mL Etizolam","Cal",17,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100901007,"Cal",NA,NA,NA,NA,NA,210090,NA,2011978.891,NA,3384807.387,"2100901007.csv",0.594414589,45.78235464,NA,NA,NA,NA,NA
"75ug/mL Etizolam","Cal",18,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100901008,"Cal",NA,NA,NA,NA,NA,210090,NA,3754841.976,NA,3218125.616,"2100901008.csv",1.166779183,71.58337158,NA,NA,NA,NA,NA
"100ug/mL Etizolam","Cal",19,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100901009,"Cal",NA,NA,NA,NA,NA,210090,NA,5530874.481,NA,2971339.184,"2100901009.csv",1.861407984,102.922995,NA,NA,NA,NA,NA
"150ug/mL Etizolam","Cal",20,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100901010,"Cal",NA,NA,NA,NA,NA,210090,NA,10165729,NA,3464231.538,"2100901010.csv",2.934483128,151.3957991,NA,NA,NA,NA,NA
"200ug/mL Etizolam","Cal",21,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100901011,"Cal",NA,NA,NA,NA,NA,210090,NA,14649852.96,NA,3652648.462,"2100901011.csv",4.010748121,200.0846667,NA,NA,NA,NA,NA
"250ug/mL Etizolam","Cal",22,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100901012,"Cal",NA,NA,NA,NA,NA,210090,NA,19051666.95,NA,3735982.682,"2100901012.csv",5.099506227,249.4123737,NA,NA,NA,NA,NA
"MEOH + BUPIVACAINE BLK","Blank",15,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100901013,"Blank",NA,NA,NA,NA,NA,210090,NA,24351.86412,NA,3820657.93,"2100901013.csv",0.006373736,19.29571041,NA,NA,NA,NA,NA
"FL21/0367","Blotter",23,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100901014,"Sample",10,2.5,8,NA,NA,210090,NA,2718815.647,NA,3723765.663,"2100901014.csv",0.730125333,51.89808769,518.9808769,0.518980877,1.297452192,NA,NA
"MEOH + BUPIVACAINE BLK","Blank",15,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100901015,"Blank",NA,NA,NA,NA,NA,210090,NA,8671.116397,NA,3933208.734,"2100901015.csv",0.002204591,19.10799898,NA,NA,NA,NA,NA
"FL21/0387","Tablet",24,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100901016,"Sample",1,1,NA,10.1,255,210090,NA,694589.2177,NA,3580189.717,"2100901016.csv",0.194009053,27.74490293,27.74490293,0.027744903,0.027744903,0.274702009,0.700490123
"MEOH + BUPIVACAINE BLK","Blank",15,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100901017,"Blank",NA,NA,NA,NA,NA,210090,NA,35605.96165,NA,3895374.489,"2100901017.csv",0.009140575,19.42028506,NA,NA,NA,NA,NA
"FL21/0368","Blotter",25,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100901018,"Sample",10,2.5,8,NA,NA,210090,NA,1821644.862,NA,3134764.036,"2100901018.csv",0.581110681,45.18288213,451.8288213,0.451828821,1.129572053,NA,NA
"MEOH + BUPIVACAINE BLK","Blank",15,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100901019,"Blank",NA,NA,NA,NA,NA,210090,NA,23702.40236,NA,3766140.223,"2100901019.csv",0.006293553,19.29210025,NA,NA,NA,NA,NA
"FL19/0268","Tablet",26,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100901020,"Sample",1,1,NA,10.1,157.3,210090,NA,5000398.719,NA,4356603.299,"2100901020.csv",1.147774625,70.72636073,70.72636073,0.070726361,0.070726361,0.700260997,1.101510549
"MEOH + BUPIVACAINE BLK","Blank",15,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100901021,"Blank",NA,NA,NA,NA,NA,210090,NA,20061.72873,NA,4131344.582,"2100901021.csv",0.00485598,19.22737493,NA,NA,NA,NA,NA
"FL20/0366","Powder",27,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100901022,"Sample",1,1,NA,10.2,457.5,210090,NA,187414366.9,NA,4079519.023,"2100901022.csv",45.9403096,2156.70693,2156.70693,2.15670693,2.15670693,21.14418559,96.73464907
"MEOH + BUPIVACAINE BLK","Blank",15,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100901023,"Blank",NA,NA,NA,NA,NA,210090,NA,35141.5495,NA,4812346.688,"2100901023.csv",0.007302373,19.33752148,NA,NA,NA,NA,NA
"FL21/0001","Powder",28,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100901024,"Sample",1,1,NA,10.1,4113,210090,NA,3477629.95,NA,5081303.746,"2100901024.csv",0.684397179,49.83724572,49.83724572,0.049837246,0.049837246,0.493438076,20.29510808
"MEOH + BUPIVACAINE BLK","Blank",15,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100901025,"Blank",NA,NA,NA,NA,NA,210090,NA,16618.78621,NA,4508809.866,"2100901025.csv",0.003685848,19.17469091,NA,NA,NA,NA,NA
"FL21/0018","Blotter",29,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100901026,"Sample",10,2.5,8,NA,NA,210090,NA,2441397.162,NA,5558067.437,"2100901026.csv",0.439252886,38.79146511,387.9146511,0.387914651,0.969786628,NA,NA
"MEOH + BUPIVACAINE BLK","Blank",15,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100901027,"Blank",NA,NA,NA,NA,NA,210090,NA,34138.69868,NA,4213730.673,"2100901027.csv",0.008101775,19.37351391,NA,NA,NA,NA,NA
"FL21/0030","Powder",30,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100901028,"Sample",1,1,NA,10.2,3740.6,210090,NA,3136831.945,NA,4556766.66,"2100901028.csv",0.688389856,50.01717953,50.01717953,0.05001718,0.05001718,0.490364505,18.34257468
"MEOH + BUPIVACAINE BLK","Blank",15,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100901029,"Blank",NA,NA,NA,NA,NA,210090,NA,9900.719457,NA,3880655.034,"2100901029.csv",0.002551301,19.12360921,NA,NA,NA,NA,NA
"FL21/0011","Tablet",31,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100901030,"Sample",1,1,NA,10.3,120,210090,NA,9480414.171,NA,5300126.008,"2100901030.csv",1.788714864,99.64189468,99.64189468,0.099641895,0.099641895,0.967397036,1.160876443
"MEOH + BUPIVACAINE BLK","Blank",15,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100901031,"Blank",NA,NA,NA,NA,NA,210090,NA,38191.52293,NA,4199827.844,"2100901031.csv",0.009093592,19.41816972,NA,NA,NA,NA,NA
"FL21/0037","Powder",32,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100901032,"Sample",1,1,NA,5.4,48.5,210090,NA,189125622.4,NA,4593918.348,"2100901032.csv",41.16869479,1927.826839,1927.826839,1.927826839,1.927826839,35.70049702,17.31474105
"MEOH + BUPIVACAINE BLK","Blank",15,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100901033,"Blank",NA,NA,NA,NA,NA,210090,NA,94050.16587,NA,4365847.458,"2100901033.csv",0.021542247,19.97866596,NA,NA,NA,NA,NA
"FL21/0019","Blotter",33,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100901034,"Sample",10,2.5,8,NA,NA,210090,NA,2447826.367,NA,5315031.583,"2100901034.csv",0.46054785,39.75083273,397.5083273,0.397508327,0.993770818,NA,NA
"MEOH + BUPIVACAINE BLK","Blank",15,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100901035,"Blank",NA,NA,NA,NA,NA,210090,NA,30340.64523,NA,3980086.007,"2100901035.csv",0.007623113,19.35196254,NA,NA,NA,NA,NA
"FL21/0021","Blotter",34,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100901036,"Sample",10,2.5,8,NA,NA,210090,NA,3475970.915,NA,4903351.07,"2100901036.csv",0.708897011,50.94136961,509.4136961,0.509413696,1.27353424,NA,NA
"MEOH + BUPIVACAINE BLK","Blank",15,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100901037,"Blank",NA,NA,NA,NA,NA,210090,NA,36021.78382,NA,3828642.156,"2100901037.csv",0.009408501,19.43234825,NA,NA,NA,NA,NA
"FL21/0028","Blotter",35,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100901038,"Sample",10,2.5,8,NA,NA,210090,NA,3986282.949,NA,4804560.282,"2100901038.csv",0.829687363,56.38552014,563.8552014,0.563855201,1.409638003,NA,NA
"MEOH + BUPIVACAINE BLK","Blank",15,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100901039,"Blank",NA,NA,NA,NA,NA,210090,NA,32529.76588,NA,3745573.07,"2100901039.csv",0.008684857,19.39976671,NA,NA,NA,NA,NA
"40ug/mL Check standard 1","Check Standard",36,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100901040,"Sample",NA,NA,NA,NA,NA,210090,NA,465078.9434,NA,3383702.593,"2100901040.csv",0.137446756,25.19768245,NA,NA,NA,NA,NA
"40ug/mL Check standard 2","Check Standard",36,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100901041,"Sample",NA,NA,NA,NA,NA,210090,NA,491524.7646,NA,3339066.754,"2100901041.csv",0.147204234,25.63708565,NA,NA,NA,NA,NA
"40ug/mL Check standard 3","Check Standard",36,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100901042,"Sample",NA,NA,NA,NA,NA,210090,NA,475722.7806,NA,3506849.582,"2100901042.csv",0.135655314,25.11701006,NA,NA,NA,NA,NA
"40ug/mL Check standard 4","Check Standard",36,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100901043,"Sample",NA,NA,NA,NA,NA,210090,NA,494515.4142,NA,3450187.188,"2100901043.csv",0.143330025,25.46261978,NA,NA,NA,NA,NA
"40ug/mL Check standard 5","Check Standard",36,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100901044,"Sample",NA,NA,NA,NA,NA,210090,NA,454547.3275,NA,3196531.295,"2100901044.csv",0.142200181,25.41174011,NA,NA,NA,NA,NA
"125ug/mL Check Standard 1","Check Standard",37,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100901045,"Sample",NA,NA,NA,NA,NA,210090,NA,7422167.462,NA,3229747.131,"2100901045.csv",2.298064573,122.6389611,NA,NA,NA,NA,NA
"125ug/mL Check Standard 2","Check Standard",37,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100901046,"Sample",NA,NA,NA,NA,NA,210090,NA,7687544.028,NA,3416527.365,"2100901046.csv",2.250104626,120.4728902,NA,NA,NA,NA,NA
"125ug/mL Check Standard 3","Check Standard",37,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100901047,"Sample",NA,NA,NA,NA,NA,210090,NA,7893569.054,NA,3414735.24,"2100901047.csv",2.311619642,123.2511904,NA,NA,NA,NA,NA
"125ug/mL Check Standard 4","Check Standard",37,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100901048,"Sample",NA,NA,NA,NA,NA,210090,NA,8164538.192,NA,3791320.881,"2100901048.csv",2.153481187,116.1094069,NA,NA,NA,NA,NA
"125ug/mL Check Standard 5","Check Standard",37,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100901049,"Sample",NA,NA,NA,NA,NA,210090,NA,8257479.429,NA,3809500.861,"2100901049.csv",2.167601407,116.7470353,NA,NA,NA,NA,NA
"MeOH + Bupivacaine BLK","Blank",1,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220125001,"Blank",NA,NA,NA,NA,NA,220125,NA,NA,NA,6481475.115,"220125001.csv",NA,NA,NA,NA,NA,NA,NA
"25ug/mL Etizolam","Cal",2,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220125002,"Cal",NA,NA,NA,NA,NA,220125,NA,990464.9997,NA,6046236.048,"220125002.csv",0.163815139,31.28932845,NA,NA,NA,NA,NA
"50ug/mL Etizolam","Cal",3,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220125003,"Cal",NA,NA,NA,NA,NA,220125,NA,2572726.655,NA,6314429.544,"220125003.csv",0.407436117,46.85279561,NA,NA,NA,NA,NA
"75ug/mL Etizolam","Cal",4,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220125004,"Cal",NA,NA,NA,NA,NA,220125,NA,4646457.648,NA,5936242.779,"220125004.csv",0.782727025,70.40534497,NA,NA,NA,NA,NA
"100ug/mL Etizolam","Cal",5,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220125005,"Cal",NA,NA,NA,NA,NA,220125,NA,7667825.013,NA,6220746.047,"220125005.csv",1.23262145,98.00385981,NA,NA,NA,NA,NA
"150ug/mL Etizolam","Cal",6,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMS_10split.M","D:\MassHunter\GCMS\1\data\Victoria Marland\22JAN",220125006,"Cal",NA,NA,NA,NA,NA,220125,NA,12824253.39,NA,6213893.751,"220125006.csv",2.063803132,147.3217013,NA,NA,NA,NA,NA
